config_id,question_id,top_k,chunking_strategy,search_type,category,faithfulness,answer_relevancy,context_recall,context_precision,semantic_similarity
5,20,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.9945361772380846,1.0,0.9999999999,0.6811305488521293
5,21,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.0,0.0,0.0,0.3008838122054369
5,22,5,recursive_1000_200,hibrida,PROCEDIMENTAL,0.5,0.0,1.0,0.9999999999,0.2751535222065346
5,23,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.9048423254724994,1.0,0.9999999999,0.8480996885789132
5,24,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.7666202027451473,1.0,0.9999999999,0.9253972384082728
5,25,5,recursive_1000_200,hibrida,PROCEDIMENTAL,0.8888888888888888,0.838242108929827,1.0,0.9999999999,0.8354608766860337
5,26,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.889446809758429,0.0,0.9999999999,0.7337473997239622
5,27,5,recursive_1000_200,hibrida,PROCEDIMENTAL,0.9230769230769232,1.0000000000000004,0.5,0.9999999999,0.7027287884083325
5,28,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.9946202947736484,0.5,0.9999999999,0.5988856710502957
5,29,5,recursive_1000_200,hibrida,PROCEDIMENTAL,1.0,0.9998015767481826,0.0,0.9999999999,0.4450479014098876
5,30,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,0.6666666666666666,0.9844736973675602,1.0,0.9999999999,0.9510249059666828
5,31,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,1.0,0.9551097827540604,1.0,0.9999999999,0.7777228100270508
5,32,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,0.0,0.0,1.0,0.9999999999,0.3575290971080095
5,33,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,1.0,0.7696354433134882,1.0,0.9999999999,0.8584428133650606
5,34,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,1.0,0.9968327696790878,1.0,0.9999999999,0.9124896445137564
5,35,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,0.5,0.8661597451633142,1.0,0.9999999999,0.7213613369344762
5,36,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,1.0,0.7087463800073796,1.0,0.9999999999,0.9506455116255929
5,37,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,1.0,0.6108798205035032,1.0,0.9999999999,0.9416816642746276
5,38,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,0.6666666666666666,0.8747838522479457,1.0,0.9999999999,0.8166708339635858
5,39,5,recursive_1000_200,hibrida,AGULHA NO PALHEIRO,1.0,0.997411552023614,1.0,0.9999999999,0.87080191224774
5,40,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.88731791656013,1.0,0.9999999999,0.6566181123018838
5,41,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.9999999999,0.28771313537957
5,42,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.0,0.228274587684974
5,43,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.501227199195934,1.0,0.9999999999,0.8369522234087436
5,44,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9155511585526074,0.0,0.9999999999,0.6148040625872311
5,45,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.6666666666666666,0.565010619745221,0.0,0.9999999999,0.6605625470314431
5,46,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.961243251096682,1.0,0.9999999999,0.8290068762986622
5,47,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.9999999999,0.3619535977027853
5,48,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.9563153644880312,1.0,0.9999999999,0.7595950122814242
5,49,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9247183057098955,1.0,0.9999999999,0.8456975307637556
5,50,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9336041567328822,1.0,0.9999999999,0.6782265025301696
5,51,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.7555586937238026,1.0,0.9999999999,0.6484881955177197
5,52,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.960564791920339,0.0,0.9999999999,0.7073225733950081
5,53,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.8339053389970754,1.0,0.9999999999,0.637559873355615
5,54,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9187261545654763,1.0,0.9999999999,0.8595442903781896
5,55,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.6655648087522299,0.0,0.9999999999,0.5789794600000233
5,56,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9118045538018978,1.0,0.9999999999,0.9197964652300982
5,57,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.0,1.0,0.9999999999,0.746207043645043
5,58,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.9999999999,0.3169525537830538
5,59,5,recursive_1000_200,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9178782432024069,0.0,0.9999999999,0.8056790088920329
6,0,5,recursive_500_100,vetorial,FATUAL,1.0,0.9971426532722204,1.0,0.9999999999,0.8990418299141097
6,1,5,recursive_500_100,vetorial,FATUAL,0.0,0.0,0.0,0.0,0.2825969282842713
6,2,5,recursive_500_100,vetorial,FATUAL,1.0,1.0,1.0,0.9999999999,0.9795411957702356
6,3,5,recursive_500_100,vetorial,FATUAL,0.0,0.9973902284244116,0.0,0.9999999999,0.8734354583703619
6,4,5,recursive_500_100,vetorial,FATUAL,1.0,0.995366339769926,1.0,0.9999999999,0.8702778642568663
6,5,5,recursive_500_100,vetorial,FATUAL,1.0,0.746768213438382,0.0,0.9999999999,0.7237529086913759
6,6,5,recursive_500_100,vetorial,FATUAL,1.0,0.9999999999999996,0.5,0.9999999999,0.8391097713226815
6,7,5,recursive_500_100,vetorial,FATUAL,0.0,0.0,1.0,0.9999999999,0.2745386580245033
6,8,5,recursive_500_100,vetorial,FATUAL,0.6666666666666666,0.9773364630701784,1.0,0.9999999999,0.9026768408824636
6,9,5,recursive_500_100,vetorial,FATUAL,1.0,0.9972968670998038,1.0,0.9999999999,0.8881291739580931
6,10,5,recursive_500_100,vetorial,SÍNTESE,1.0,0.9664233449935984,0.0,0.9999999999,0.8000831208149805
6,11,5,recursive_500_100,vetorial,SÍNTESE,1.0,0.9422314510883586,0.3636363636363636,0.9999999999,0.7407526994081166
6,12,5,recursive_500_100,vetorial,SÍNTESE,0.75,0.8891241809625474,0.6666666666666666,0.9999999999,0.798930072657426
6,13,5,recursive_500_100,vetorial,SÍNTESE,1.0,0.8753320558394974,0.3333333333333333,0.9999999999,0.7220832840921618
6,14,5,recursive_500_100,vetorial,SÍNTESE,0.5,0.0,0.5,0.9999999999,0.3293896434512423
6,15,5,recursive_500_100,vetorial,SÍNTESE,1.0,0.9074889919531944,0.0,0.9999999999,0.6533245149956091
6,16,5,recursive_500_100,vetorial,SÍNTESE,1.0,0.9080675818229887,1.0,0.9999999999,0.7982730023161976
6,17,5,recursive_500_100,vetorial,SÍNTESE,0.5,0.0,0.0,0.9999999999,0.2908592112014727
6,18,5,recursive_500_100,vetorial,SÍNTESE,0.6,0.8675833333413053,0.3333333333333333,0.9999999999,0.7143818692188854
6,19,5,recursive_500_100,vetorial,SÍNTESE,1.0,0.9999999999999994,0.6666666666666666,0.9999999999,0.8040603330695995
6,20,5,recursive_500_100,vetorial,PROCEDIMENTAL,0.8,0.994534215679325,1.0,0.9999999999,0.6464482026590535
6,21,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.9155377041678308,0.0,0.0,0.6036638193606508
6,22,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.0,0.2,0.9999999999,0.7759095972942585
6,23,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.8576700960458834,1.0,0.9999999999,0.7285122091546106
6,24,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.9260374505733454,0.5,0.9999999999,0.8344354096096908
6,25,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.8845231629084189,1.0,0.9999999999,0.8658678870674095
6,26,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.6993132291208003,0.0,0.9999999999,0.6639799266904163
6,27,5,recursive_500_100,vetorial,PROCEDIMENTAL,0.9166666666666666,1.0000000000000004,0.5,0.9999999999,0.6732275619311988
6,28,5,recursive_500_100,vetorial,PROCEDIMENTAL,1.0,0.9946163268389256,0.0,0.9999999999,0.6166579024332003
6,29,5,recursive_500_100,vetorial,PROCEDIMENTAL,0.875,0.9998015767481826,0.0,0.9999999999,0.4324071711756043
6,30,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,0.6666666666666666,0.9844900081860306,1.0,0.9999999999,0.9546642932553564
6,31,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,0.0,0.0,0.0,0.0,0.3194751674316038
6,32,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,0.5,0.9999996270924436,1.0,0.9999999999,0.8773240612767466
6,33,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,1.0,0.9762574577288337,1.0,0.9999999999,0.8028046372815449
6,34,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,0.0,0.0,0.0,0.0,0.3027234865498557
6,35,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,0.5,0.8661597451633142,0.0,0.0,0.6913320185972298
6,36,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,0.25,0.0,1.0,0.9999999999,0.3080125934134132
6,37,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,1.0,0.6111425173996206,1.0,0.9999999999,0.9416816642746276
6,38,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,1.0,0.9970999035702152,1.0,0.9999999999,0.8312501862149144
6,39,5,recursive_500_100,vetorial,AGULHA NO PALHEIRO,1.0,0.997411552023614,1.0,0.9999999999,0.8726033841795113
6,40,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.6666666666666666,0.9273882868346698,1.0,0.9999999999,0.6353024895409365
6,41,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.6274496920666949,0.5,0.0,0.7405209127445673
6,42,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.5,0.0,0.0,0.0,0.228274587684974
6,43,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.6617751909982158,0.3333333333333333,0.9999999999,0.838210060805392
6,44,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.0,0.2835996743921822
6,45,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.5892025685629741,0.0,0.0,0.7025272955731297
6,46,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.6666666666666666,0.961243251096682,1.0,0.9999999999,0.8378181892241802
6,47,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.5,0.9396486259281228,0.6666666666666666,0.9999999999,0.7838907992733939
6,48,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.9006285544086349,1.0,0.9999999999,0.5843146893322637
6,49,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.9247183057098955,1.0,0.9999999999,0.8456975307637556
6,50,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.5,0.8025110316085197,0.0,0.0,0.8041999671597322
6,51,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.7675855851598525,1.0,0.9999999999,0.6484881955177197
6,52,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.75,0.960580025976964,0.0,0.9999999999,0.5440415311736507
6,53,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.8621957049425192,0.0,0.9999999999,0.6402356459351304
6,54,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.9659663748161202,0.5,0.9999999999,0.8447260109353905
6,55,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.625,0.7014871444702028,1.0,0.9999999999,0.5694187346457691
6,56,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.9108151612172324,1.0,0.9999999999,0.9115504394905816
6,57,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.8333333333333334,0.0,1.0,0.9999999999,0.6710748655904906
6,58,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,0.6666666666666666,0.7711961785516568,1.0,0.9999999999,0.8463778512970992
6,59,5,recursive_500_100,vetorial,DEPENDENTE DE HISTÓRICO,1.0,0.9178782432024069,1.0,0.9999999999,0.8869832837128628
7,0,5,recursive_500_100,hibrida,FATUAL,1.0,0.9971426532722204,1.0,0.9999999999,0.8990418299141097
7,1,5,recursive_500_100,hibrida,FATUAL,0.5,0.0,0.0,0.0,0.2825969282842713
7,2,5,recursive_500_100,hibrida,FATUAL,1.0,1.0,1.0,0.9999999999,0.9795410649418288
7,3,5,recursive_500_100,hibrida,FATUAL,1.0,0.9973902284244116,0.0,0.9999999999,0.9054194008009822
7,4,5,recursive_500_100,hibrida,FATUAL,1.0,0.995366339769926,1.0,0.9999999999,0.8702778642568663
7,5,5,recursive_500_100,hibrida,FATUAL,0.6666666666666666,0.7740607756996095,0.0,0.9999999999,0.755654936131084
7,6,5,recursive_500_100,hibrida,FATUAL,1.0,0.9999999999999996,1.0,0.9999999999,0.8391097713226815
7,7,5,recursive_500_100,hibrida,FATUAL,0.0,0.0,1.0,0.9999999999,0.2745386580245033
7,8,5,recursive_500_100,hibrida,FATUAL,0.6666666666666666,0.994959308795282,1.0,0.9999999999,0.9026768408824636
7,9,5,recursive_500_100,hibrida,FATUAL,1.0,0.9972968670998038,1.0,0.9999999999,0.8881291739580931
7,10,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9664233449935984,0.0,0.9999999999,0.7994139233884003
7,11,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9422314510883586,0.3636363636363636,0.9999999999,0.7405335902053024
7,12,5,recursive_500_100,hibrida,SÍNTESE,0.75,0.8891081145405404,0.6666666666666666,0.9999999999,0.798930072657426
7,13,5,recursive_500_100,hibrida,SÍNTESE,0.8333333333333334,0.8753320558394974,0.3333333333333333,0.9999999999,0.7220832840921618
7,14,5,recursive_500_100,hibrida,SÍNTESE,0.0,0.0,0.5,0.9999999999,0.3293896434512423
7,15,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9647576927810412,0.0,0.9999999999,0.6532381562148604
7,16,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9080675818229887,1.0,0.9999999999,0.7983535421579123
7,17,5,recursive_500_100,hibrida,SÍNTESE,0.5,0.0,0.0,0.9999999999,0.2914960735597546
7,18,5,recursive_500_100,hibrida,SÍNTESE,0.8,0.8675833333413053,0.0,0.9999999999,0.7143818692188854
7,19,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9999999999999994,0.6666666666666666,0.9999999999,0.8094846333284761
7,20,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.8181818181818182,0.9945361772380846,1.0,0.9999999999,0.6427294437953663
7,21,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.9155377041678308,0.0,0.0,0.6036638193606508
7,22,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.0,0.2,0.9999999999,0.7774649831794509
7,23,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.9823370007253271,1.0,0.9999999999,0.7299110654380231
7,24,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.6666666666666666,0.9260374505733454,0.5,0.9999999999,0.813741464841745
7,25,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.875,0.892063325391559,1.0,0.9999999999,0.809970788179103
7,26,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.999999999999999,0.0,0.9999999999,0.723422182001652
7,27,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.8571428571428571,1.0000000000000004,0.5,0.9999999999,0.6814614536343573
7,28,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.9946244795339196,0.0,0.9999999999,0.6103306922233452
7,29,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.875,0.9998015767481826,0.0,0.9999999999,0.4325896512795985
7,30,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.6666666666666666,0.9844900081860306,1.0,0.9999999999,0.9546642932553564
7,31,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.0,0.0,0.0,0.3194751674316038
7,32,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.3333333333333333,0.9798660839968109,1.0,0.9999999999,0.8612831865318118
7,33,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.9762574577288337,1.0,0.9999999999,0.8028046372815449
7,34,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.3333333333333333,0.0,0.0,0.0,0.3027234865498557
7,35,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.8661597451633142,0.0,0.0,0.6913320185972298
7,36,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.0,1.0,0.9999999999,0.3080125934134132
7,37,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,1.0,0.6111237495328289,1.0,0.9999999999,0.9416816642746276
7,38,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,1.0,0.9970992016813116,1.0,0.9999999999,0.8232947779290669
7,39,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,1.0,0.997411552023614,1.0,0.9999999999,0.8726033841795113
7,40,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9273882868346698,1.0,0.9999999999,0.6353024895409365
7,41,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.6274496920666949,0.5,0.9999999999,0.7405209127445673
7,42,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.5,0.0,0.0,0.0,0.228274587684974
7,43,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.6617751909982158,0.3333333333333333,0.9999999999,0.8454212105208025
7,44,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.0,0.2835996743921822
7,45,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.5892025685629741,0.0,0.0,0.7025272955731297
7,46,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.6666666666666666,0.961243251096682,1.0,0.9999999999,0.8387340331986834
7,47,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9396155540490232,0.3333333333333333,0.9999999999,0.7832677058999458
7,48,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9006285544086349,1.0,0.9999999999,0.5843146893322637
7,49,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9247183057098955,1.0,0.9999999999,0.8456975307637556
7,50,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.5,0.8034201543580629,0.0,0.0,0.8041999671597322
7,51,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.7675855851598525,1.0,0.9999999999,0.6484881955177197
7,52,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.960580025976964,0.0,0.9999999999,0.5440415311736507
7,53,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.8621649287435615,0.0,0.9999999999,0.6402356459351304
7,54,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9659407206493968,0.5,0.9999999999,0.8447260109353905
7,55,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.7142857142857143,0.7928444727366695,1.0,0.9999999999,0.5726877460923627
7,56,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9108151612172324,1.0,0.9999999999,0.9115504394905816
7,57,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.0,1.0,0.9999999999,0.746207043645043
7,58,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.7711961785516568,1.0,0.9999999999,0.8463778512970992
7,59,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9178782432024069,1.0,0.9999999999,0.8869832837128628
